zone,hour,orders_per_hour,active_riders,congestion_index,avg_delivery_time,platform_status,order_drop_percentage,oversupply_ratio,peak_hour_flag,activity_disruption_probability
HSR Layout,12,67.19999999999999,19,0.6298806081237132,20.15847196455222,1,0.0,0.27859237536656895,1,0.20131640091558023
Koramangala,12,62.99999999999999,35,0.29532189965309985,21.259326267674442,1,0.0,0.5468750000000001,1,0.17491967647268486
Indiranagar,13,46.199999999999996,33,0.6837515246231987,28.027404489503134,1,0.2300000000000001,0.6991525423728814,1,0.30854994382696604
Whitefield,13,35.0,19,0.5438671431657025,19.861658616442362,1,0.41666666666666663,0.5277777777777778,1,0.29812928061591726
Electronic City,13,27.641227008413182,21,0.46238139871127104,21.10511182969872,1,0.5393128831931137,0.7332088109853457,1,0.44317819245549855
HSR Layout,13,50.4,28,0.2369772511388957,35.427123672991236,1,0.16000000000000003,0.5447470817120623,1,0.13816809116703116
Koramangala,13,79.8,41,0.617664034852737,22.183841543549917,1,0.0,0.5074257425742574,1,0.19872166429624488
Indiranagar,14,37.800000000000004,45,0.47762428774568066,27.6809874554216,1,0.3699999999999999,1.1597938144329896,0,0.3571270733425241
Whitefield,14,22.5,24,0.3027937183513983,28.775783817003926,1,0.625,1.0212765957446808,0,0.43294207792248846
Electronic City,14,32.4,34,0.7981825512147027,39.9752365417217,1,0.4600000000000001,1.0179640718562875,0,0.4084518574547172
HSR Layout,14,22.5,18,0.27752395548135633,23.811886039892485,1,0.625,0.7659574468085106,0,0.3783107586223378
Koramangala,14,34.2,45,0.496756079125507,28.915597955998397,1,0.42999999999999994,1.2784090909090908,0,0.43305921437480016
Indiranagar,15,41.4,24,0.3678681693982169,37.29669959377703,1,0.31000000000000005,0.5660377358490566,0,0.20890551424895829
Whitefield,15,0.0,29,0.7504078195602379,28.5693375539951,0,1.0,29.0,0,1.0
Electronic City,15,44.1,47,0.7616928010250923,31.7600722754091,1,0.265,1.0421286031042127,0,0.2807841201768252
HSR Layout,15,19.8,20,0.34552184787349793,35.008121485162235,1,0.6699999999999999,0.9615384615384615,0,0.4217794946359435
Koramangala,15,33.300000000000004,36,0.8521256668261468,39.3144604414869,1,0.44499999999999995,1.0495626822157433,0,0.5710315052294237
Indiranagar,16,40.5,41,0.5649954296438267,34.47471264749022,1,0.32499999999999996,0.9879518072289156,0,0.2900231005331284
Whitefield,16,11.17900628915081,45,0.665642872436747,32.81795007396374,1,0.8136832285141532,3.6948827294790454,0,0.7815365591237581
Electronic City,16,46.800000000000004,47,0.2527484273602243,38.95871459077355,1,0.21999999999999997,0.9832635983263598,0,0.3314761102638092
HSR Layout,16,27.900000000000002,31,0.5825595960908425,20.131438243406752,1,0.5349999999999999,1.0726643598615917,0,0.3939316061110303
Koramangala,16,20.7,22,0.7626263820128572,28.824389650435997,1,0.655,1.0138248847926268,0,0.4809723601224157
Indiranagar,17,26.1,23,0.41759230886217524,38.84141127408178,1,0.565,0.8487084870848708,0,0.4069893336649809
Whitefield,17,34.2,31,0.661947006681342,27.941202225440126,1,0.42999999999999994,0.8806818181818181,0,0.3574698103162114
Electronic City,17,0.0,17,0.8211037012441307,15.274147901411181,0,1.0,17.0,0,1.0
HSR Layout,17,37.800000000000004,28,0.22728065477789616,36.19475675907186,1,0.3699999999999999,0.7216494845360824,0,0.2857194875117324
Koramangala,17,40.5,22,0.8230738314098929,28.818686189917585,1,0.32499999999999996,0.5301204819277109,0,0.40656341239112737
Indiranagar,18,27.900000000000002,23,0.897302781653337,17.913615249965815,1,0.5349999999999999,0.7958477508650519,0,0.4865007781199739
Whitefield,18,45.0,33,0.5725189725993267,38.54901218907183,1,0.25,0.717391304347826,0,0.34661775925687965
Electronic City,18,43.2,19,0.4984729263385976,38.48702219287189,1,0.2799999999999999,0.42986425339366513,0,0.16584958964771812
HSR Layout,18,34.2,38,0.5636169365622894,30.79978360328672,1,0.42999999999999994,1.0795454545454544,0,0.3479332294957701
Koramangala,18,38.7,31,0.51647154403502,35.43702337725351,1,0.355,0.7808564231738034,0,0.2250454062036757
Indiranagar,19,65.8,36,0.4566960535245707,30.54292963009606,1,0.0,0.5389221556886228,1,0.15776752242095762
Whitefield,19,11.548073823378992,52,0.3978379241660452,31.835520006171762,1,0.8075321029436835,4.144062326372037,1,0.7474355048804356
Electronic City,19,74.19999999999999,27,0.3324980054777722,30.083624132793837,1,0.0,0.3590425531914894,1,0.14094074313602226
HSR Layout,19,35.0,52,0.2831873940757716,22.797253745110613,1,0.41666666666666663,1.4444444444444444,1,0.31358168604436354
Koramangala,19,47.599999999999994,37,0.4397029658676638,39.95494698219644,1,0.20666666666666678,0.7613168724279836,1,0.23683246512735054
Indiranagar,20,26.28586247085885,30,0.7766883606198356,19.9865671708263,1,0.5619022921523525,1.0994704687103014,1,0.47876472535859277
Whitefield,20,30.799999999999997,53,0.3663348522922943,27.58176120251461,1,0.4866666666666667,1.6666666666666667,1,0.35627841128933974
Electronic City,20,57.4,43,0.7705054438886303,23.079744620794834,1,0.043333333333333335,0.7363013698630138,1,0.26136133649370874
HSR Layout,20,74.19999999999999,33,0.5580407384461834,17.331503004520794,1,0.0,0.43882978723404265,1,0.10975552078023226
Koramangala,20,82.6,39,0.25367066737780297,23.888384130760215,1,0.0,0.46650717703349287,1,0.1416088328256008
Indiranagar,21,46.199999999999996,41,0.7826331984435082,17.78988482621996,1,0.2300000000000001,0.8686440677966103,1,0.2970532333372026
Whitefield,21,0.0,15,0.8581639350110226,32.32272878920202,0,1.0,15.0,1,1.0
Electronic City,21,71.39999999999999,23,0.8820223460430898,15.429324766559239,1,0.0,0.31767955801104975,1,0.24945622726272662
HSR Layout,21,54.599999999999994,24,0.3357476570238417,20.915918515838165,1,0.09000000000000008,0.43165467625899284,1,0.15069116207660282
Koramangala,21,0.0,22,0.7146287604859265,20.39591920325622,0,1.0,22.0,1,1.0
Indiranagar,22,19.8,18,0.490312845459098,15.90381651353223,1,0.6699999999999999,0.8653846153846153,0,0.5273010544363124
Whitefield,22,52.2,36,0.4899937933129178,39.4295726648749,1,0.13,0.6766917293233082,0,0.17520028157638123
Electronic City,22,45.0,24,0.7225679775126626,28.998972564070414,1,0.25,0.5217391304347826,0,0.2346124253549856
HSR Layout,22,33.300000000000004,48,0.27878815515586103,31.99351394640927,1,0.44499999999999995,1.3994169096209912,0,0.406188492684991
Koramangala,22,18.0,52,0.40958894617264296,23.08113292648679,1,0.7,2.736842105263158,0,0.6686274566372329
Indiranagar,23,50.4,32,0.6441079588178467,35.69198518008851,1,0.16000000000000003,0.622568093385214,0,0.2113390543485765
Whitefield,23,37.800000000000004,25,0.6487836255363855,38.83930559587897,1,0.3699999999999999,0.6443298969072164,0,0.33711415424075003
Electronic City,23,18.0,29,0.7840959920910413,18.755372386673145,1,0.7,1.5263157894736843,0,0.6579272531215091
HSR Layout,23,40.5,54,0.8991913790292418,29.480500880688943,1,0.32499999999999996,1.3012048192771084,0,0.43947273321997027
Koramangala,23,52.2,50,0.6041866138056721,25.44554632092799,1,0.13,0.9398496240601504,0,0.2315373883472715
Indiranagar,0,40.5,27,0.336028447711642,39.34838935261068,1,0.32499999999999996,0.6506024096385542,0,0.3288081466538045
Whitefield,0,30.6,20,0.5923314375214512,37.86739358803037,1,0.49,0.6329113924050632,0,0.3082732104207391
Electronic City,0,43.2,35,0.4826131028734511,36.559509613106854,1,0.2799999999999999,0.7918552036199095,0,0.29762456538657617
HSR Layout,0,49.5,45,0.8853937422624074,21.760460260056092,1,0.17500000000000004,0.8910891089108911,0,0.26437619771390036
Koramangala,0,19.8,44,0.37741758570925527,23.909139833025954,1,0.6699999999999999,2.1153846153846154,0,0.5715934456894919
Indiranagar,1,30.6,28,0.3590338772275513,15.102536260754176,1,0.49,0.8860759493670886,0,0.35026600639363775
Whitefield,1,19.8,43,0.7306534781044514,29.911156222471117,1,0.6699999999999999,2.067307692307692,0,0.57310025674964
Electronic City,1,35.1,27,0.803750728625164,35.24495823434412,1,0.4149999999999999,0.7479224376731302,0,0.36707291725782243
HSR Layout,1,18.900000000000002,54,0.8841722602457684,16.302229699056443,1,0.6849999999999999,2.7135678391959797,0,0.6653512177428571
Koramangala,1,35.1,29,0.46249450146261273,29.139007336451023,1,0.4149999999999999,0.8033240997229917,0,0.2511498457946404
Indiranagar,2,18.0,52,0.8363286589199652,39.2383135383755,1,0.7,2.736842105263158,0,0.6848315783866407
Whitefield,2,43.2,17,0.2614386946373722,26.981902007347205,1,0.2799999999999999,0.3846153846153846,0,0.18028851494716186
Electronic City,2,26.1,27,0.5968294645222724,19.910797726818508,1,0.565,0.9963099630996309,0,0.5221145344525627
HSR Layout,2,23.400000000000002,49,0.24649148313700447,28.795705605589625,1,0.61,2.0081967213114753,0,0.5459799705513989
Koramangala,2,32.4,53,0.3195246459548108,36.66967216224394,1,0.4600000000000001,1.5868263473053892,0,0.4384954525075462
Indiranagar,3,13.642791150965053,40,0.6017400162623837,15.679350907348036,1,0.7726201474839158,2.7317196282871072,0,0.686870481838863
Whitefield,3,46.800000000000004,18,0.8564718756627934,15.107043945902591,1,0.21999999999999997,0.37656903765690375,0,0.2629616321504312
Electronic City,3,15.751503142536128,48,0.8610325650238042,30.26871237385774,1,0.7374749476243978,2.8654144999153153,0,0.7316714525051773
HSR Layout,3,38.7,29,0.771524841574287,22.50974509899928,1,0.355,0.7304785894206549,0,0.33433143486417827
Koramangala,3,41.4,20,0.28714922878756344,37.871959515434256,1,0.31000000000000005,0.4716981132075472,0,0.2298096858845722
Indiranagar,4,20.7,54,0.5804426203960436,17.4764108553997,1,0.655,2.488479262672811,0,0.6014546390296999
Whitefield,4,18.975328748414338,45,0.24095086301224508,29.707846137286793,1,0.683744520859761,2.2527789438044743,0,0.5368400739435589
Electronic City,4,27.0,27,0.4711333945996847,36.0422942024251,1,0.55,0.9642857142857143,0,0.4579469989662406
HSR Layout,4,21.6,49,0.49344000508951413,22.432514980640985,1,0.6399999999999999,2.168141592920354,0,0.524396506553739
Koramangala,4,29.7,52,0.4458948607157992,29.31888083212137,1,0.505,1.6938110749185669,0,0.4316148028510898
Indiranagar,5,19.8,42,0.8684355362545024,38.97261512113013,1,0.6699999999999999,2.019230769230769,0,0.63362169952652
Whitefield,5,27.0,23,0.4557641621744538,24.923157015595347,1,0.55,0.8214285714285714,0,0.4304901820334027
Electronic City,5,32.4,52,0.4144881671477626,27.521623541522207,1,0.4600000000000001,1.5568862275449102,0,0.38619980590013303
HSR Layout,5,52.2,33,0.6396584336000048,36.00840595552708,1,0.13,0.6203007518796992,0,0.23879444031273223
Koramangala,5,40.5,41,0.3191631227068314,19.74408895365027,1,0.32499999999999996,0.9879518072289156,0,0.2917477873624916
Indiranagar,6,27.900000000000002,24,0.22255075231526103,26.56337358239265,1,0.5349999999999999,0.8304498269896193,0,0.4097873912527907
Whitefield,6,18.900000000000002,29,0.4522646850895987,25.67255218307093,1,0.6849999999999999,1.457286432160804,0,0.45763267173657995
Electronic City,6,24.3,24,0.7487415567754419,37.43010327329479,1,0.595,0.9486166007905138,0,0.42071656744000174
HSR Layout,6,20.7,17,0.3753559051200843,22.780133983207698,1,0.655,0.783410138248848,0,0.41764226494402285
Koramangala,6,35.1,20,0.6222321763831631,18.64206318323421,1,0.4149999999999999,0.5540166204986149,0,0.3139662016606044
Indiranagar,7,47.7,54,0.6526250657875052,21.79823843643718,1,0.20499999999999996,1.108829568788501,0,0.3487744206655392
Whitefield,7,16.339916140199218,26,0.8735946421067242,20.873229825728583,1,0.7276680643300131,1.4994305502853076,0,0.6499044487313894
Electronic City,7,53.1,19,0.6719655931397392,23.401959693555952,1,0.11499999999999999,0.3512014787430684,0,0.17574884866285184
HSR Layout,7,31.5,31,0.39084135620725385,27.691202150440613,1,0.475,0.9538461538461539,0,0.42387277800848183
Koramangala,7,8.67608932947796,29,0.26638130719087094,23.67142527322224,1,0.8553985111753674,2.9970785730193947,0,0.6782335943448293
Indiranagar,8,25.2,22,0.49005872553459023,19.865850818946402,1,0.5800000000000001,0.8396946564885497,0,0.39983571237384585
Whitefield,8,51.300000000000004,17,0.6793567815051071,19.669432665901752,1,0.1449999999999999,0.32504780114722753,0,0.1848217379062258
Electronic City,8,12.855866441868267,26,0.8904985823004707,25.809560523907223,1,0.7857355593021955,1.8764615052463127,0,0.7439913510126064
HSR Layout,8,27.0,24,0.6208652405712336,18.585515063505586,1,0.55,0.8571428571428571,0,0.43010011081842964
Koramangala,8,21.009783876217146,52,0.7400849547014721,16.616638596264266,1,0.6498369353963809,2.3625856706475448,0,0.6539528306121167
Indiranagar,9,29.7,22,0.8153434031865752,25.112910077878293,1,0.505,0.7166123778501629,0,0.37352567150036975
Whitefield,9,18.0,36,0.5112376680430799,38.62340113413491,1,0.7,1.894736842105263,0,0.5983862314915234
Electronic City,9,29.7,22,0.8798531529725473,33.181057989249474,1,0.505,0.7166123778501629,0,0.5174179754316857
HSR Layout,9,31.5,35,0.5990723040831119,31.21061045926956,1,0.475,1.0769230769230769,0,0.4606648457206495
Koramangala,9,6.334413525119506,18,0.32403566873882667,26.606760124099008,1,0.8944264412480083,2.4541839559975878,0,0.68919597502871
Indiranagar,10,36.0,35,0.330590538536931,30.908607882952232,1,0.4,0.9459459459459459,0,0.2768398751266958
Whitefield,10,8.881435385978325,23,0.5357423693396688,37.189724767971455,1,0.8519760769003613,2.327597064758103,0,0.684515327936061
Electronic City,10,27.0,39,0.8493984916297039,23.68810967712289,1,0.55,1.3928571428571428,0,0.5718890287584151
HSR Layout,10,48.6,54,0.872642202090643,19.56737031778457,1,0.18999999999999995,1.0887096774193548,0,0.25881100516735306
Koramangala,10,23.400000000000002,33,0.5569248030116103,36.57567370374059,1,0.61,1.3524590163934425,0,0.5756274974609475
Indiranagar,11,43.2,20,0.4495893565818494,35.82139521544803,1,0.2799999999999999,0.4524886877828054,0,0.2273011442251908
Whitefield,11,51.300000000000004,54,0.41589476218007604,31.985213939878246,1,0.1449999999999999,1.0325047801147227,0,0.14351846668044804
Electronic City,11,34.2,48,0.3383092100798228,25.76791554020026,1,0.42999999999999994,1.3636363636363635,0,0.4682245650559827
HSR Layout,11,33.300000000000004,28,0.8308323853682211,21.520879070099408,1,0.44499999999999995,0.8163265306122448,0,0.452159157033941
Koramangala,11,45.0,29,0.7072419358295756,15.888796938726378,1,0.25,0.6304347826086957,0,0.35166065324014817
Indiranagar,12,36.4,32,0.8108456813838385,22.43359368850114,1,0.3933333333333333,0.8556149732620321,1,0.3760039306446001
Whitefield,12,65.8,16,0.2225137324839352,37.39609726166975,1,0.0,0.23952095808383234,1,0.0
Electronic City,12,60.199999999999996,52,0.20182522437484363,30.70598585093081,1,0.0,0.8496732026143792,1,0.16096462471186523
HSR Layout,12,29.4,32,0.7999680326919003,20.81578716024096,1,0.51,1.0526315789473684,1,0.5956369902502632
Koramangala,12,50.4,37,0.8789479014961603,30.861328493890078,1,0.16000000000000003,0.7198443579766537,1,0.297671546112909
Indiranagar,13,51.8,24,0.5019558194716014,26.149131760110144,1,0.13666666666666671,0.4545454545454546,1,0.2061811788482993
Whitefield,13,44.8,41,0.6590071322147488,33.34221148189642,1,0.2533333333333334,0.8951965065502184,1,0.2592282336968064
Electronic City,13,72.8,26,0.23846741770803864,19.415342314353072,1,0.0,0.3523035230352304,1,0.0
HSR Layout,13,40.599999999999994,31,0.5367470335932315,16.146300459367538,1,0.3233333333333335,0.7451923076923078,1,0.2544356761506584
Koramangala,13,28.0,48,0.6543311270877498,37.07029497168427,1,0.5333333333333333,1.6551724137931034,1,0.5802089706240431
Indiranagar,14,23.864757370479396,35,0.6460958670861612,34.6925470674737,1,0.6022540438253434,1.4076147809732356,0,0.5218753081944266
Whitefield,14,21.6,40,0.5337899627408218,22.8058630104126,1,0.6399999999999999,1.7699115044247786,0,0.6311174206475394
Electronic City,14,28.8,26,0.7113724916089958,21.919502036644367,1,0.52,0.87248322147651,0,0.4087083574794814
HSR Layout,14,26.1,27,0.2999669480478687,20.12449858010864,1,0.565,0.9963099630996309,0,0.4717754878980536
Koramangala,14,9.99064267424102,36,0.3427148398351194,37.57067529317054,1,0.8334892887626497,3.275513640742219,0,0.6492897140068359
Indiranagar,15,41.4,54,0.7449820749958822,36.3854038657795,1,0.31000000000000005,1.2735849056603774,0,0.37679063207558544
Whitefield,15,25.2,49,0.710656999971137,20.176804384756082,1,0.5800000000000001,1.870229007633588,0,0.591524949917966
Electronic City,15,33.300000000000004,28,0.5189275516718993,34.99351609282098,1,0.44499999999999995,0.8163265306122448,0,0.43891937597871267
HSR Layout,15,45.9,53,0.6173139585374743,37.333541045690204,1,0.235,1.1300639658848615,0,0.30864923692235763
Koramangala,15,52.2,20,0.21346219241973213,17.80503416914107,1,0.13,0.37593984962406013,0,0.07157984262506864
Indiranagar,16,0.0,47,0.3962759250132454,39.38857984309884,0,1.0,47.0,0,1.0
Whitefield,16,29.7,35,0.6604448850667249,29.52805999822639,1,0.505,1.1400651465798046,0,0.39887062865300815
Electronic City,16,47.7,26,0.7904083105653181,20.87371407083482,1,0.20499999999999996,0.5338809034907597,0,0.23575398917481796
HSR Layout,16,28.8,45,0.3753810969899241,23.346051608584645,1,0.52,1.5100671140939597,0,0.42505261355486645
Koramangala,16,19.57363825242243,15,0.2187394099921895,17.29844839802094,1,0.6737726957929595,0.7290883516061547,0,0.4611671430588751
Indiranagar,17,24.3,45,0.2056706591531257,30.417808269178373,1,0.595,1.7786561264822134,0,0.4466952128046446
Whitefield,17,13.642981256691867,17,0.746653225853346,39.78769220696255,1,0.7726169790551356,1.1609657693327287,0,0.5389228109098235
Electronic City,17,34.2,23,0.7992667325654685,19.18557369365628,1,0.42999999999999994,0.6534090909090908,0,0.44595720487577895
HSR Layout,17,23.400000000000002,23,0.22367490130006348,25.108251483688555,1,0.61,0.9426229508196721,0,0.42779198641222116
Koramangala,17,30.6,17,0.35819073596304474,31.410328355741825,1,0.49,0.5379746835443038,0,0.36410306008917837
Indiranagar,18,53.1,18,0.6528498387687727,28.857380287718918,1,0.11499999999999999,0.33271719038817005,0,0.23648642579200446
Whitefield,18,52.2,52,0.5464664935934941,38.64344898505735,1,0.13,0.9774436090225563,0,0.2595020819264445
Electronic City,18,35.1,35,0.34462845647668305,27.72102120326267,1,0.4149999999999999,0.9695290858725761,0,0.3973709220207001
HSR Layout,18,49.5,33,0.24174770924014005,22.943263665440995,1,0.17500000000000004,0.6534653465346535,0,0.23328865725785528
Koramangala,18,28.8,39,0.48298390054560714,24.841904597225536,1,0.52,1.308724832214765,0,0.4209934898939175
Indiranagar,19,33.599999999999994,31,0.4623965909577632,34.99867621462205,1,0.44000000000000006,0.8959537572254337,1,0.2715563753074701
Whitefield,19,57.4,53,0.4129277343399613,26.725360763819697,1,0.043333333333333335,0.9075342465753425,1,0.16585620527746203
Electronic City,19,78.39999999999999,37,0.8584070757147084,37.49732634081917,1,0.0,0.46599496221662473,1,0.2269456344297989
HSR Layout,19,29.4,51,0.5767769224413359,35.28222134865099,1,0.51,1.6776315789473686,1,0.5161852265013872
Koramangala,19,78.39999999999999,46,0.6187741550154275,30.478288771752062,1,0.0,0.5793450881612091,1,0.14252260145338505
Indiranagar,20,31.60525601238619,24,0.2447130487033219,23.91044637894469,1,0.4732457331268969,0.7360776431530794,1,0.21739786364604047
Whitefield,20,36.4,31,0.3587386873455366,26.39706471060257,1,0.3933333333333333,0.8288770053475936,1,0.38011651367899635
Electronic City,20,16.867809296316683,52,0.7953170424486533,18.630821726908597,1,0.7188698450613886,2.9102616407888022,1,0.7273872223499683
HSR Layout,20,0.0,26,0.42028228170992854,27.047689220900054,0,1.0,26.0,1,1.0
Koramangala,20,79.8,38,0.8200331858788334,25.58221221049591,1,0.0,0.4702970297029703,1,0.14528090463957444
Indiranagar,21,42.0,41,0.36599212166832606,20.87571967795334,1,0.30000000000000004,0.9534883720930233,1,0.20141003947879302
Whitefield,21,43.4,44,0.24076644789747478,18.904433261024682,1,0.2766666666666667,0.990990990990991,1,0.2709336565006087
Electronic City,21,37.187533798175544,18,0.45153463957108175,16.435586985056126,1,0.3802077700304076,0.4713580116257723,1,0.2669006873747123
HSR Layout,21,28.0,54,0.279032247742431,37.722742611842854,1,0.5333333333333333,1.8620689655172413,1,0.48277682761064566
Koramangala,21,70.0,35,0.6786114854573773,20.710461420798396,1,0.0,0.49295774647887325,1,0.1374902957963375
Indiranagar,22,31.5,35,0.8998717035538744,28.336993706733285,1,0.475,1.0769230769230769,0,0.41500721816226205
Whitefield,22,52.2,50,0.621508014288518,26.34832404357476,1,0.13,0.9398496240601504,0,0.22646846547913752
Electronic City,22,24.3,40,0.6265185343348025,16.208472604452325,1,0.595,1.5810276679841897,0,0.5135832145164604
HSR Layout,22,0.0,17,0.21536745131391452,38.40183754656968,0,1.0,17.0,0,1.0
Koramangala,22,38.7,18,0.7935469135948876,33.79565971065633,1,0.355,0.4534005037783375,0,0.46422987366724583
Indiranagar,23,21.6,25,0.5589155291996576,26.891274611290918,1,0.6399999999999999,1.1061946902654867,0,0.44382590849696385
Whitefield,23,30.6,34,0.6507596137351372,30.321369349084094,1,0.49,1.0759493670886076,0,0.4842471125134304
Electronic City,23,47.7,28,0.8777645864683195,18.604081504358206,1,0.20499999999999996,0.5749486652977412,0,0.38314996600075124
HSR Layout,23,50.4,24,0.39892460027318366,29.78431925003514,1,0.16000000000000003,0.4669260700389105,0,0.29766663868412896
Koramangala,23,16.19586659383765,37,0.24937400666612536,34.32011232154352,1,0.7300688901027058,2.1516798701648105,0,0.6455025689973543
Indiranagar,0,20.7,28,0.34740444742043075,27.96328583291771,1,0.655,1.2903225806451613,0,0.3891702198209904
Whitefield,0,25.2,51,0.8030949989749694,19.100998676910326,1,0.5800000000000001,1.9465648854961832,0,0.5967831429321963
Electronic City,0,23.400000000000002,23,0.2629898894447345,22.163684963845427,1,0.61,0.9426229508196721,0,0.40838463372598427
HSR Layout,0,42.300000000000004,28,0.5171954320349497,22.880965710025528,1,0.29499999999999993,0.6466512702078522,0,0.3121476802522918
Koramangala,0,27.0,31,0.7946623663348746,36.09170938548603,1,0.55,1.1071428571428572,0,0.5725038830153699
Indiranagar,1,37.800000000000004,38,0.888692145993282,22.27396076294904,1,0.3699999999999999,0.9793814432989689,0,0.42898627411250334
Whitefield,1,40.5,29,0.543334885045647,15.995142080552183,1,0.32499999999999996,0.6987951807228916,0,0.28114258348135207
Electronic City,1,47.7,45,0.8628071782471753,22.293097179509022,1,0.20499999999999996,0.9240246406570841,0,0.36721410359025536
HSR Layout,1,45.0,51,0.290395482846434,38.65005483347619,1,0.25,1.108695652173913,0,0.31295195309678703
Koramangala,1,22.5,37,0.7302333114818846,21.65129806098362,1,0.625,1.574468085106383,0,0.6023293616698574
Indiranagar,2,17.781085010999938,37,0.8854574805796276,27.356859035153114,1,0.703648583150001,1.970067223396805,0,0.6019493365458108
Whitefield,2,51.300000000000004,22,0.34943920858904454,37.646727657749295,1,0.1449999999999999,0.42065009560229444,0,0.11410211517144951
Electronic City,2,41.4,32,0.27154792044443576,18.571460721662312,1,0.31000000000000005,0.7547169811320755,0,0.24233845458539333
HSR Layout,2,49.5,50,0.5574685817055971,25.416701248002376,1,0.17500000000000004,0.9900990099009901,0,0.3242065240005682
Koramangala,2,50.4,30,0.7045265527943441,30.78223280831827,1,0.16000000000000003,0.5836575875486382,0,0.18200519300777906
Indiranagar,3,32.4,18,0.2948787091635857,25.395410314880657,1,0.4600000000000001,0.5389221556886228,0,0.3295035446969387
Whitefield,3,38.7,16,0.6597652650667225,34.63105054215896,1,0.355,0.4030226700251889,0,0.4209758560498925
Electronic City,3,23.400000000000002,46,0.6468600706994254,24.103954954597064,1,0.61,1.8852459016393441,0,0.5872937007615969
HSR Layout,3,28.8,38,0.2915042232650675,23.143425561260816,1,0.52,1.2751677852348993,0,0.4880336739417128
Koramangala,3,51.300000000000004,15,0.422744757197261,18.646478350228758,1,0.1449999999999999,0.2868068833652007,0,0.212897753749031
Indiranagar,4,18.0,30,0.5464597793313781,35.48177570358996,1,0.7,1.5789473684210527,0,0.5386535355511731
Whitefield,4,22.5,45,0.2606111507255452,29.811136019760355,1,0.625,1.9148936170212767,0,0.44329252558835774
Electronic City,4,21.6,26,0.3335020771033217,29.205208519687268,1,0.6399999999999999,1.1504424778761062,0,0.47893344201323984
HSR Layout,4,27.900000000000002,15,0.8155263974088038,38.442052553986755,1,0.5349999999999999,0.5190311418685121,0,0.48033054385545776
Koramangala,4,32.4,22,0.598138371766014,34.76648815114027,1,0.4600000000000001,0.6586826347305389,0,0.3329320349502347
Indiranagar,5,46.800000000000004,37,0.749397598649052,38.23726056918666,1,0.21999999999999997,0.7740585774058577,0,0.26862354397267074
Whitefield,5,36.0,24,0.7860968915893409,38.451814917635275,1,0.4,0.6486486486486487,0,0.32901939297649835
Electronic City,5,8.989154692114855,16,0.6163988510241161,36.26461174555618,1,0.8501807551314191,1.6017371332361015,0,0.6628025945754854
HSR Layout,5,0.0,26,0.7587280927023901,18.18010298344452,0,1.0,26.0,0,1.0
Koramangala,5,51.300000000000004,22,0.835946407217306,26.61333961645243,1,0.1449999999999999,0.42065009560229444,0,0.23310424133571417
Indiranagar,6,34.2,44,0.7948271342540327,22.799460041197463,1,0.42999999999999994,1.25,0,0.44782019601687184
Whitefield,6,33.300000000000004,46,0.3228580167258473,21.17936861486294,1,0.44499999999999995,1.3411078717201164,0,0.38398665837213436
Electronic City,6,43.2,30,0.4780067499600442,29.974752265775663,1,0.2799999999999999,0.6787330316742081,0,0.27516745974914636
HSR Layout,6,48.6,42,0.5281134687750222,24.966482187960302,1,0.18999999999999995,0.8467741935483871,0,0.1805515073667444
Koramangala,6,46.800000000000004,37,0.6813210002445136,39.82258727248161,1,0.21999999999999997,0.7740585774058577,0,0.3810355969531506
Indiranagar,7,12.76902291053114,39,0.7280535394287597,20.52587858168212,1,0.7871829514911477,2.8324449928956925,0,0.6677963672748946
Whitefield,7,27.900000000000002,49,0.8862740635524853,24.453533433594497,1,0.5349999999999999,1.695501730103806,0,0.5702381094604695
Electronic City,7,23.400000000000002,51,0.6083908046820868,39.62524369573616,1,0.61,2.0901639344262293,0,0.5579800674846901
HSR Layout,7,36.0,47,0.3474217448427558,22.072151801713876,1,0.4,1.2702702702702702,0,0.496706399853808
Koramangala,7,34.2,19,0.40798201068948936,22.64506456123697,1,0.42999999999999994,0.5397727272727272,0,0.444544734007687
Indiranagar,8,53.1,27,0.5502962705427736,15.356778364091115,1,0.11499999999999999,0.49907578558225507,0,0.2390527808838903
Whitefield,8,28.8,15,0.6581219249781123,28.188004382355224,1,0.52,0.5033557046979865,0,0.31605386866712926
Electronic City,8,18.0,25,0.44218074146491815,31.805634513679372,1,0.7,1.3157894736842106,0,0.5120639339876506
HSR Layout,8,22.5,42,0.665522233191492,34.65001230193417,1,0.625,1.7872340425531914,0,0.5952991523951966
Koramangala,8,32.4,52,0.22701034056572492,15.444949918023733,1,0.4600000000000001,1.5568862275449102,0,0.30220550290441284
Indiranagar,9,41.4,39,0.8517200173942938,28.82367233944731,1,0.31000000000000005,0.919811320754717,0,0.36712233769174374
Whitefield,9,46.800000000000004,17,0.6177172039459355,18.06850136686551,1,0.21999999999999997,0.35564853556485354,0,0.2898049876066358
Electronic City,9,21.6,38,0.78670441576345,27.893404709351124,1,0.6399999999999999,1.6814159292035398,0,0.5560534473067695
HSR Layout,9,53.1,17,0.8452918496834494,15.90630793786987,1,0.11499999999999999,0.3142329020332717,0,0.2266929873854934
Koramangala,9,41.4,49,0.5672839389934887,33.960213252282074,1,0.31000000000000005,1.1556603773584906,0,0.3761208099723255
Indiranagar,10,32.4,35,0.8539024905322787,20.3253271008144,1,0.4600000000000001,1.0479041916167666,0,0.450404660495797
